id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
4986807076258569,NAqfpqg8F,7752586871,黑猫夜话,#黑猫夜话#【追光·#群众第一贴心人#|李民花：#温暖助浴为失能老人完成洗澡的愿望#】温暖他人、疗愈自我，李民花通过温暖的搀扶、贴心的陪伴，为失能老人带来洁净与尊严，也让“上门助浴”成为养老服务的新“期盼”。#追寻时代之光#L新华网的微博视频,,,,"黑猫夜话,群众第一贴心人,温暖助浴为失能老人完成洗澡的愿望,追寻时代之光",0,0,0,2024-01-05 13:02,微博视频号,,"http://f.video.weibocdn.com/o0/gQjsDXxYlx08bknvTKOY01041200QAMW0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1725018967&ssig=JhLPAuXmm1&KID=unistore,video",,,蓝V
4984639225598676,NzvQSnute,2280049700,文明许昌,【追光·#群众第一贴心人#|李民花：#温暖助浴为失能老人完成洗澡的愿望#】温暖他人、疗愈自我，李民花通过温暖的搀扶、贴心的陪伴，为失能老人带来洁净与尊严，也让“上门助浴”成为养老服务的新“期盼”。#追寻时代之光#L新华网的微博视频,,,,"群众第一贴心人,温暖助浴为失能老人完成洗澡的愿望,追寻时代之光",0,0,0,2023-12-30 13:27,Android,,"http://f.video.weibocdn.com/o0/gQjsDXxYlx08bknvTKOY01041200QAMW0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1725018967&ssig=JhLPAuXmm1&KID=unistore,video",,,蓝V
4984594498063220,NzuGJxPBW,2188202475,南京晨报,【追光·#群众第一贴心人#|李民花：#温暖助浴为失能老人完成洗澡的愿望#】温暖他人、疗愈自我，李民花通过温暖的搀扶、贴心的陪伴，为失能老人带来洁净与尊严，也让“上门助浴”成为养老服务的新“期盼”。#追寻时代之光#by新华网L新华网的微博视频,,,,"群众第一贴心人,温暖助浴为失能老人完成洗澡的愿望,追寻时代之光",0,0,0,2023-12-30 10:30,微博视频号,,"http://f.video.weibocdn.com/o0/gQjsDXxYlx08bknvTKOY01041200QAMW0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1725018967&ssig=JhLPAuXmm1&KID=unistore,video",,,蓝V
4984401690364069,NzpFL1wI5,1909545300,乐清公安,【追光·#群众第一贴心人#|李民花：#温暖助浴为失能老人完成洗澡的愿望#】温暖他人、疗愈自我，李民花通过温暖的搀扶、贴心的陪伴，为失能老人带来洁净与尊严，也让“上门助浴”成为养老服务的新“期盼”。#追寻时代之光#L新华网的微博视频,,,,"群众第一贴心人,温暖助浴为失能老人完成洗澡的愿望,追寻时代之光",3,1,3,2023-12-29 21:43,微博视频号,,"http://f.video.weibocdn.com/o0/gQjsDXxYlx08bknvTKOY01041200QAMW0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1725018967&ssig=JhLPAuXmm1&KID=unistore,video",,,蓝V
4984392413873889,NzpqNgfM5,7496227484,网信焦作,【追光·#群众第一贴心人#|李民花：#温暖助浴为失能老人完成洗澡的愿望#】温暖他人、疗愈自我，李民花通过温暖的搀扶、贴心的陪伴，为失能老人带来洁净与尊严，也让“上门助浴”成为养老服务的新“期盼”。#追寻时代之光#L新华网的微博视频,,,,"群众第一贴心人,温暖助浴为失能老人完成洗澡的愿望,追寻时代之光",0,0,1,2023-12-29 21:07,微博视频号,,"http://f.video.weibocdn.com/o0/gQjsDXxYlx08bknvTKOY01041200QAMW0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1725018967&ssig=JhLPAuXmm1&KID=unistore,video",,,蓝V
