id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
4517526241401702,J7lW85SE6,3028650845,新都教育,【点赞！#情侣摆摊送老年人手机使用教程#[赞]】临近父亲节，杭州一对大学生情侣夜市摆摊，免费送自制的老年人手机使用教程，半小时送出100本。路人感动又惭愧：花时间教会父母用手机才是当下最大的孝道，自己做得很不好。你同意这个新孝顺观吗？你做得好不好？O网页链接,,,,情侣摆摊送老年人手机使用教程,0,0,4,2020-06-19 13:47,微博视频号,,,,,蓝V
4517494842573102,J7l7uaNnE,2554734077,青之龙眼,#全国公益新闻联播#【点赞！#情侣摆摊送老年人手机使用教程#[赞]】临近父亲节，杭州一对大学生情侣夜市摆摊，免费送自制的老年人手机使用教程，半小时送出100本。路人感动又惭愧：花时间教会父母用手机才是当下最大的孝道，自己做得很不好。你同意这个新孝顺观吗？你做得好不好？O网页链接,,,,"全国公益新闻联播,情侣摆摊送老年人手机使用教程",0,1,0,2020-06-19 11:42,青龙正能量超话,,,,,黄V
